007     |0.3692
011     |0.1879
027     |0.1305
029     |0.4109
037     |0.4166
043     |0.0289
060     |0.8   
064     |0.2079
068     |2.2388
097     |0.9009
129     |0.5102
141     |0.2188
146     |0.1222
147     |0.1915
152     |0.1567
159     |0.2531
160     |0.3311
164     |0.8032
179     |0.0922
181     |0.1873
185     |1.8292
212     |0.6849
215     |0.3246
223     |0.1666
245     |0.8241
247     |0.2395
249     |0.0633
258     |0.3703
275     |0.2762
280     |0.2141
281     |0.1028
285     |0.1945
289     |0.0607
325     |0.1126
328     |0.1283
377     |0.0324
383     |0.0736
391     |0.1552
501     |2.1276
002     |0.0911
012     |1.1764
027     |0.0652
066     |0.2928
087     |0.3322
331     |0.0820
002     |0.0911
007     |0.5908
016     |0.8264
027     |0.0652
029     |2.7397
043     |0.0289
066     |0.5856
076     |0.3525
086     |0.3623
091     |0.2487
101     |0.1517
131     |1.3986
145     |0.7905
146     |0.1222
152     |0.0783
154     |0.2087
160     |0.3311
179     |0.0922
185     |0.6097
234     |0.0919
235     |0.1390
240     |0.0861
246     |0.1447
249     |0.5066
250     |0.1811
251     |0.6   
252     |0.1216
253     |0.3759
254     |1.4403
257     |0.3558
258     |0.1234
266     |0.1418
269     |0.2622
270     |0.2227
276     |0.3016
280     |0.2141
289     |0.0607
298     |0.0557
302     |0.3436
303     |0.0720
307     |0.2248
309     |0.0700
323     |0.1118
326     |0.2509
328     |0.1283
329     |0.2036
330     |0.2512
331     |0.2461
333     |0.1733
334     |0.1503
335     |0.1655
364     |0.0490
002     |0.0911
007     |0.0738
027     |0.5221
029     |0.1369
030     |0.5   
038     |0.6802
041     |0.5050
043     |0.0289
062     |1.0152
076     |0.2350
086     |0.3623
108     |0.6060
122     |0.6097
137     |0.0807
166     |4.0485
179     |0.0922
205     |0.2512
243     |0.0822
249     |0.1266
252     |0.2433
259     |0.2237
260     |0.0981
291     |0.2785
303     |0.0720
312     |0.4716
313     |0.2155
324     |0.4366
333     |0.0577
378     |0.1788
381     |0.2379
382     |0.0869
383     |0.2209
385     |0.1101
387     |0.2136
391     |0.3105
392     |0.1050
002     |0.1823
041     |1.0101
043     |0.0289
058     |0.5649
181     |0.0624
262     |0.2915
275     |0.2762
333     |0.0577
339     |0.0344
340     |0.0320
344     |0.0299
345     |0.0311
346     |0.0266
347     |0.0314
348     |0.0333
353     |0.1126
359     |0.0620
364     |0.0245
366     |0.0300
368     |0.0655
375     |0.0328
376     |0.0322
377     |0.0324
394     |0.2635
426     |2.0179
427     |3.2258
002     |0.1823
007     |0.0738
011     |0.1879
019     |0.1345
020     |3.4482
028     |0.4210
029     |0.1369
037     |0.1388
043     |0.0579
064     |0.2079
086     |0.3623
093     |3.8461
096     |0.625 
101     |0.1517
103     |0.6666
137     |0.1614
138     |0.7194
150     |0.9501
168     |1.3043
178     |2.1505
181     |0.0624
188     |0.4385
194     |0.4672
196     |0.7462
198     |0.6578
204     |0.5464
206     |0.5681
208     |0.9216
211     |0.5434
218     |0.8403
279     |0.0757
336     |0.4820
337     |0.1554
338     |0.0276
339     |0.0344
342     |0.2618
344     |0.4492
345     |0.0311
346     |0.0266
347     |0.1256
349     |0.0611
350     |0.2063
353     |0.0375
360     |0.0304
362     |0.3257
363     |0.0354
364     |0.0980
366     |0.1200
370     |0.1621
393     |0.3115
427     |0.2150
502     |0.5025
002     |0.1823
245     |0.5494
247     |0.1197
258     |0.1234
326     |0.1254
333     |0.0577
351     |0.0248
002     |0.0911
027     |0.0652
075     |0.5376
398     |0.2136
399     |0.6369
400     |0.6451
401     |0.2114
402     |0.625 
403     |0.2070
404     |0.6172
405     |0.2074
406     |0.6172
407     |0.2066
409     |0.6097
410     |0.2092
411     |0.6329
412     |0.2105
413     |0.6329
414     |0.2087
415     |0.6097
416     |0.2083
417     |0.6097
418     |0.2083
417     |0.6097
421     |0.2049
422     |0.6134
423     |0.2044
424     |0.6172
425     |0.2070
429     |0.2123
430     |0.6289
431     |0.2083
432     |0.6097
002     |0.0911
095     |0.3584
133     |0.6211
146     |0.9779
179     |0.2767
189     |0.2285
215     |0.3246
222     |0.1517
236     |0.3752
243     |0.0822
247     |0.1197
248     |0.2237
249     |0.1266
250     |0.7246
251     |0.4   
252     |0.2433
257     |0.3558
269     |0.0874
271     |0.3039
275     |0.2762
280     |0.1070
282     |0.1313
289     |0.1215
299     |0.1133
304     |0.0663
306     |0.2923
325     |0.1126
359     |0.0310
390     |0.3584
002     |0.1823
029     |0.1369
115     |0.4524
128     |1.5384
150     |0.2375
212     |0.6849
240     |0.0861
243     |0.0822
249     |0.0633
250     |0.1811
259     |0.2237
260     |0.1962
267     |0.1455
272     |0.1239
279     |0.0757
290     |0.1721
332     |0.2409
333     |0.1733
340     |0.0320
359     |0.0310
368     |0.0327
380     |0.0908
381     |0.1586
382     |0.0869
383     |0.0736
384     |0.1394
385     |0.1101
388     |2.0070
389     |0.1111
390     |0.1792
392     |1.0504
395     |1.8518
396     |1.4134
397     |0.1958
002     |0.0911
007     |0.1477
027     |0.0652
028     |0.2105
036     |0.5208
037     |0.1388
040     |0.1904
043     |0.0289
044     |0.2624
047     |0.4651
049     |0.8264
076     |0.3525
085     |0.5405
089     |0.6060
101     |0.1517
119     |0.1428
137     |1.4527
146     |0.1222
152     |0.0783
160     |0.3311
226     |0.2793
229     |0.4830
260     |0.2944
271     |0.3039
322     |0.2732
333     |0.0577
334     |0.1503
348     |0.0333
353     |0.0375
376     |0.0322
380     |0.1816
385     |0.1101
386     |0.1876
446     |0.2061
447     |0.6666
002     |0.5469
008     |0.4830
019     |0.0672
027     |0.7180
043     |0.4633
054     |0.6211
084     |1.2195
087     |0.3322
091     |0.2487
105     |0.2341
107     |1.8867
108     |0.6060
114     |0.4587
121     |1.7094
124     |0.2433
133     |0.6211
137     |0.1614
141     |0.2188
146     |0.1222
152     |0.4702
154     |0.2087
172     |0.4587
174     |0.3236
179     |0.3690
181     |0.1249
207     |0.2347
209     |0.3861
227     |3.4482
229     |0.4830
243     |0.1644
249     |0.0633
267     |0.1455
272     |0.1239
279     |0.0757
283     |0.1434
289     |0.0607
294     |0.8032
295     |0.2   
333     |0.1733
346     |0.0266
348     |0.0666
351     |0.0496
355     |0.0293
359     |0.0310
364     |0.0245
376     |0.0322
379     |0.1453
380     |0.0908
381     |0.1586
383     |0.0736
385     |0.1101
386     |0.1876
387     |0.2136
389     |0.3333
390     |0.1792
395     |3.7037
396     |0.7067
397     |0.0979
462     |0.0998
002     |0.0911
043     |0.0868
105     |0.2341
137     |0.0807
179     |0.0922
240     |0.0861
272     |0.2478
280     |0.1070
395     |1.5151
408     |0.2247
427     |0.2150
002     |0.0911
009     |0.1196
011     |0.3759
017     |1.0309
029     |0.2739
037     |0.1388
068     |0.7462
101     |0.1517
220     |0.9900
230     |0.2865
264     |0.2347
280     |0.1070
343     |0.0404
355     |0.0293
369     |0.0309
370     |0.0270
390     |0.2688
002     |0.0911
007     |0.0738
011     |0.3759
019     |0.2018
027     |0.1958
043     |0.0289
076     |0.1175
235     |0.1390
240     |0.0861
241     |0.2544
242     |0.1647
246     |0.1447
249     |0.0633
252     |0.1216
254     |0.2057
257     |0.3558
258     |0.2469
266     |0.1418
269     |0.0874
276     |0.1508
279     |0.2272
280     |0.3211
282     |0.2626
283     |0.2869
286     |0.1499
287     |0.1242
289     |0.0607
292     |0.0975
298     |0.0557
299     |0.1133
301     |0.1477
304     |0.0663
307     |0.0749
309     |0.0700
323     |0.1118
325     |0.1126
328     |0.2567
329     |0.4073
339     |0.0689
348     |0.0666
359     |0.0310
361     |0.0331
363     |0.1064
364     |0.0735
376     |0.0644
379     |0.5813
380     |0.3633
382     |0.0869
385     |0.2202
387     |0.2136
389     |0.1111
002     |0.2734
027     |0.0652
101     |0.3034
234     |0.0919
282     |0.0656
289     |0.1215
292     |0.0975
295     |0.2   
298     |0.0557
303     |0.0720
304     |0.0663
328     |0.1283
331     |0.0820
364     |0.0245
380     |0.0908
002     |0.0911
027     |0.0652
029     |0.1369
042     |0.4608
043     |0.0289
044     |0.2624
233     |0.1388
234     |0.3679
235     |0.2781
236     |0.3752
240     |0.0861
241     |0.2544
242     |0.1647
244     |0.1328
246     |0.1447
248     |0.2237
258     |0.1234
279     |0.0757
280     |0.3211
281     |0.5144
282     |0.0656
286     |0.1499
289     |0.1215
290     |0.1721
292     |0.1951
298     |0.1114
299     |0.1133
307     |0.0749
309     |0.0700
311     |0.2801
315     |0.2877
323     |0.2237
325     |0.2252
329     |0.6109
331     |0.1640
332     |0.4819
334     |0.1503
340     |0.0320
347     |0.0314
363     |0.0354
369     |0.0309
379     |0.1453
380     |0.1816
383     |0.2209
385     |0.1101
390     |0.0896
394     |0.1317
002     |0.0911
152     |0.0783
229     |0.4830
289     |0.1215
378     |0.3577
379     |0.1453
380     |0.0908
381     |0.0793
382     |0.0869
383     |0.1472
384     |0.1394
385     |0.2202
386     |0.5628
387     |0.4273
388     |0.2361
389     |0.2222
390     |0.0896
391     |0.9316
392     |0.1050
393     |0.2076
394     |0.1317
395     |2.6936
397     |0.1958
500     |1.2931
002     |0.0911
055     |1.3245
059     |0.9803
063     |0.9900
071     |1.3333
267     |0.1455
282     |0.0656
393     |4.9844
002     |0.1823
393     |0.6230
002     |0.1823
008     |0.4830
009     |0.1196
030     |4.0   
038     |6.4625
043     |0.0579
046     |0.4739
047     |0.4651
054     |2.4844
152     |0.0783
159     |0.7594
179     |0.0922
205     |0.2512
223     |0.1666
229     |0.4830
238     |0.3021
249     |0.1266
269     |0.2622
276     |0.1508
277     |0.1333
279     |0.0757
282     |0.1313
289     |0.0607
290     |0.3442
295     |1.2   
298     |0.5013
307     |0.2248
309     |0.0700
323     |0.1118
326     |0.6273
328     |0.1283
333     |0.0577
335     |0.1655
345     |0.0311
359     |0.0310
363     |0.0354
366     |0.0300
369     |0.0929
378     |0.5366
380     |0.1816
381     |0.2379
383     |0.3681
388     |0.2361
389     |0.1111
